DATE;CLOSING PRICE;OPEN;DAILY HIGH;DAILY LOW
10/31/2017;110142.60;108722.36;110142.60;108492.88
11/1/2017;113024.27;110512.91;113501.91;110225.51
11/2/2017;112994.86;114258.03;114539.84;112609.73
11/3/2017;111292.78;113069.82;113488.66;110576.02
11/6/2017;114165.67;111914.24;115093.34;111767.34
11/7/2017;112271.86;114441.90;114665.48;112271.86
11/8/2017;111894.54;112848.23;113018.07;110758.69
11/9/2017;110246.46;112210.27;112498.41;109919.46
11/10/2017;108949.35;110473.12;110661.95;108712.63
11/13/2017;108859.62;109638.06;109888.78;108011.01
11/14/2017;110148.45;108952.17;110686.50;108160.41
11/15/2017;107716.51;109997.66;110705.28;107710.33
11/16/2017;106976.67;108028.81;108928.21;106815.23
11/17/2017;106239.46;107468.48;107686.28;105624.30
11/20/2017;103911.94;106399.34;106399.34;103600.61
11/21/2017;105267.80;103146.15;105440.42;103016.49
11/22/2017;105963.60;105356.67;106145.09;103677.37
11/23/2017;105026.11;106381.63;106946.86;104657.32
11/24/2017;104539.41;104720.76;105290.64;104304.87
11/27/2017;104759.74;104787.40;105558.22;104066.86
11/28/2017;102068.03;104687.19;106180.68;102068.03
11/29/2017;102341.83;102291.49;103089.60;101490.73
11/30/2017;103984.39;102995.13;104260.60;102590.86
12/1/2017;103558.98;103911.39;104209.61;103095.12
12/4/2017;105214.87;103350.58;105274.94;103350.58
12/5/2017;106259.99;105889.01;106766.00;105220.59
12/6/2017;105303.94;106431.77;106725.18;105078.66
12/7/2017;106447.54;105580.72;106786.06;105160.18
12/8/2017;107921.34;106819.09;108182.20;106625.33
12/11/2017;109156.47;108788.52;109341.70;108457.59
12/12/2017;109049.50;109084.78;109463.71;108266.70
12/13/2017;108153.16;109281.08;109592.58;107851.65
12/14/2017;109666.44;108971.01;109958.49;108045.48
12/15/2017;109330.17;109578.35;110050.72;108927.25
12/18/2017;110247.89;109812.25;110836.58;109786.39
12/19/2017;110177.11;110489.12;111167.36;110177.11
12/20/2017;110454.67;110233.66;110785.69;109628.27
12/21/2017;111271.95;110804.99;111861.46;110784.95
12/22/2017;111099.47;111893.91;112156.74;111005.82
12/25/2017;111765.00;111705.21;112005.23;111391.49
12/26/2017;112006.65;112130.62;112261.10;111664.77
12/27/2017;112149.71;111862.16;112226.12;111445.86
12/28/2017;114480.45;112514.10;114542.37;112514.10
12/29/2017;115333.01;114708.39;115840.17;114378.25
1/2/2018;117524.20;115734.50;117724.22;115626.12
1/3/2018;116052.15;117738.99;118395.13;115780.24
1/4/2018;115491.19;116068.60;117258.87;115152.31
1/5/2018;116637.94;116159.12;117184.50;115950.69
1/8/2018;116304.51;117514.33;117783.70;116228.63
1/9/2018;115022.81;116311.36;116647.17;114942.05
1/10/2018;113589.45;114812.31;114856.57;112884.40
1/11/2018;114718.80;114329.36;114718.80;113057.57
1/12/2018;114644.62;115062.79;115718.72;114561.55
1/15/2018;112159.21;114286.27;115452.85;112159.21
1/16/2018;114418.36;111708.37;114475.48;111107.44
1/17/2018;116592.51;114429.64;116630.19;113705.83
1/18/2018;116856.02;117145.91;117758.87;116157.07
1/19/2018;115147.06;116724.07;117064.57;114926.12
1/22/2018;117235.47;115639.18;117246.16;115288.81
1/23/2018;118400.06;117843.57;118955.83;117495.32
1/24/2018;119648.37;118477.30;119672.98;118148.47
1/25/2018;118604.05;119677.05;120320.47;118587.25
1/26/2018;120701.92;118947.05;120701.92;118871.97
1/29/2018;120845.29;120639.12;121531.50;119397.98
1/30/2018;119303.10;120214.14;120948.62;119303.10
1/31/2018;119528.79;119671.60;120361.12;119235.65
2/1/2018;119044.38;120016.04;120893.98;118659.42
2/2/2018;118119.40;119334.49;119585.23;117792.69
2/5/2018;116852.68;117724.57;118121.16;116587.68
2/6/2018;115457.30;114296.68;115892.76;113875.72
2/7/2018;115570.19;116252.04;116515.71;115392.10
2/8/2018;114263.53;115874.93;116055.18;113891.82
2/9/2018;113590.27;113146.05;114212.15;112503.82
2/12/2018;114821.60;114593.06;115415.50;114524.22
2/13/2018;114494.50;115317.81;115670.07;114430.63
2/14/2018;113454.95;115328.89;115606.55;113248.77
2/15/2018;116225.60;114641.74;116298.60;114641.74
2/16/2018;116510.97;116822.90;117517.62;115960.35
2/19/2018;115881.96;117074.69;117521.98;115457.40
2/20/2018;113432.85;116286.98;116926.82;113267.97
2/21/2018;116315.98;115021.06;116315.98;114748.59
2/22/2018;116840.94;116138.10;116993.45;115408.54
2/23/2018;117521.50;117439.65;117854.17;117033.94
2/26/2018;118791.91;118294.74;118912.52;118221.00
2/27/2018;118831.60;119033.75;119216.83;118460.35
2/28/2018;118950.76;118428.11;119245.29;118314.32
3/1/2018;117632.07;118629.70;119114.52;117398.69
3/2/2018;116859.19;117323.03;117590.27;116265.23
3/5/2018;116946.22;117033.00;117530.90;116591.88
3/6/2018;116709.93;117573.86;117720.20;116668.75
3/7/2018;116842.44;116330.76;116989.38;115929.73
3/8/2018;116567.08;116962.34;117395.54;116520.12
3/9/2018;116914.52;116927.30;117240.05;116495.41
3/12/2018;118411.44;117703.96;118787.06;117703.96
3/13/2018;118266.86;118527.75;118610.93;117668.68
3/14/2018;117592.67;118321.95;118978.24;117408.58
3/15/2018;117201.54;117978.51;118149.33;117030.89
3/16/2018;117216.28;117611.34;117853.10;116829.39
3/19/2018;115450.26;117175.22;117207.94;115391.06
3/20/2018;116431.78;116033.32;116727.53;115082.91
3/21/2018;117651.30;116613.26;117795.14;116481.13
3/22/2018;117110.25;118375.16;118589.72;117072.02
3/23/2018;116602.82;115914.31;116871.42;115559.53
3/26/2018;116420.34;117125.86;117549.73;116349.24
3/27/2018;116196.54;117599.23;117787.79;116196.54
3/28/2018;114129.30;115687.22;116024.73;113858.73
3/29/2018;114844.56;113809.51;115084.12;113426.21
3/30/2018;114930.22;115534.41;115872.30;114695.72
4/2/2018;114442.10;115216.63;115390.46;114442.10
4/3/2018;114594.06;114290.44;114924.28;114019.60
4/4/2018;113975.62;114812.33;114893.85;113281.87
4/5/2018;114947.58;114302.99;115318.94;114032.13
4/6/2018;114737.54;114645.67;115279.36;114284.69
4/9/2018;113156.08;115425.57;115465.01;112510.91
4/10/2018;110712.70;113475.58;113524.60;110007.82
4/11/2018;109253.20;110293.86;111534.67;106624.09
4/12/2018;110235.41;109211.46;110354.67;108305.07
4/13/2018;109604.01;110715.29;110792.78;108981.13
4/16/2018;110687.74;109860.89;111115.77;109850.80
4/17/2018;108744.79;111451.85;111620.98;108001.08
4/18/2018;112099.01;108618.32;112099.01;107439.14
4/19/2018;112122.15;112111.56;112406.55;111597.37
4/20/2018;110932.48;111956.73;111973.26;110678.03
4/24/2018;110058.62;110630.37;110851.33;109787.46
4/25/2018;107401.38;110376.18;110520.51;106760.70
4/26/2018;107015.13;107892.39;108224.92;106277.96
4/27/2018;107614.27;107228.70;108199.54;106669.95
4/30/2018;104282.78;107940.24;108170.76;103750.47
5/2/2018;104725.74;104815.39;105332.31;102934.42
5/3/2018;102909.13;104734.98;104915.15;102629.74
5/4/2018;102599.22;102794.16;103425.74;101548.55
5/7/2018;100866.24;102575.19;102759.76;100599.05
5/8/2018;99363.79;101354.67;101536.56;98904.07
5/9/2018;100780.57;98727.15;101647.29;97849.20
5/10/2018;102380.68;101236.81;102380.68;99318.22
5/11/2018;101852.48;102467.96;102877.36;101232.97
5/14/2018;103370.42;101738.20;103762.98;101564.56
5/15/2018;101540.39;102264.89;103026.71;101221.14
5/16/2018;102157.88;101611.97;102794.66;100654.84
5/17/2018;101869.35;102611.06;102713.90;101561.10
5/18/2018;102410.30;102033.23;102884.67;101886.87
5/21/2018;102257.65;102166.51;103317.88;101893.13
5/22/2018;103327.74;102718.04;103769.84;102262.26
5/23/2018;101891.68;102806.37;103490.30;101419.87
5/24/2018;101138.08;103027.12;103758.63;100888.77
5/25/2018;103200.08;101786.20;103349.16;101321.60
5/28/2018;106525.25;104481.11;106525.25;104416.43
5/29/2018;105113.38;105930.26;105930.26;104286.93
5/30/2018;103869.02;104979.24;105785.20;103639.48
5/31/2018;100652.27;104264.40;104375.30;100579.79
6/1/2018;99171.21;100706.76;100792.52;97990.64
6/4/2018;99249.80;99264.37;100510.33;98937.91
6/5/2018;97823.15;99600.41;99908.51;97665.35
6/6/2018;96657.71;98269.59;98361.79;95126.49
6/7/2018;98623.65;96442.26;98795.28;96070.16
6/8/2018;95875.71;98190.74;98190.74;95624.99
6/11/2018;96661.36;95922.27;97186.54;93396.54
6/12/2018;95306.98;96473.53;96783.19;94950.58
6/13/2018;93504.76;94825.54;95608.54;93337.28
6/14/2018;94540.84;93295.87;95406.17;92750.94
6/18/2018;93043.28;94235.90;94235.90;92720.87
6/19/2018;94436.87;92597.62;94743.17;92288.59
6/20/2018;94551.86;94296.01;95246.72;93719.11
6/21/2018;95057.23;94590.32;95398.26;94324.33
6/22/2018;95852.11;95517.18;96186.76;94451.46
6/25/2018;94008.29;99255.76;99394.05;93365.45
6/26/2018;94408.19;94237.27;95101.48;93807.74
6/27/2018;95954.80;94432.93;96187.31;94292.57
6/28/2018;96226.99;95807.30;96993.23;95486.95
6/29/2018;96520.07;96827.20;97500.05;96230.08
7/2/2018;96773.49;96094.44;97267.30;95654.92
7/3/2018;96588.20;97027.91;97445.82;96450.39
7/4/2018;97230.07;96795.51;97455.05;96392.09
7/5/2018;99097.00;97559.72;99264.80;97559.72
7/6/2018;98733.89;99301.48;99806.42;98109.88
7/9/2018;99252.84;99596.10;100807.75;98732.98
7/10/2018;96274.69;97650.95;98466.18;95851.25
7/11/2018;91289.47;95281.65;95281.65;91215.90
7/12/2018;89571.25;91729.43;92466.45;88168.89
7/13/2018;89897.67;89998.60;91021.31;89317.48
7/16/2018;89744.01;90683.46;91044.33;89165.56
7/17/2018;91629.55;89818.36;91638.27;89767.93
7/18/2018;92321.95;91722.16;92455.97;90420.97
7/19/2018;93002.93;92752.30;93295.81;92193.47
7/20/2018;94082.34;93268.93;94169.41;92787.17
7/23/2018;95305.15;94173.46;96035.55;94173.46
7/24/2018;92133.82;95524.43;95567.90;91722.71
7/25/2018;95368.59;92382.48;95763.59;92165.26
7/26/2018;94817.26;95776.31;96680.76;93537.11
7/27/2018;95584.84;94902.91;95977.33;94444.54
7/30/2018;96157.74;95340.39;96269.35;94921.11
7/31/2018;96952.23;95942.24;97231.61;95794.28
8/1/2018;97210.57;97121.83;97409.55;96245.44
8/2/2018;94543.27;95518.18;95518.18;94153.27
8/3/2018;95610.48;94483.40;96064.30;94483.40
8/6/2018;94173.97;95290.46;95500.84;93568.43
8/7/2018;96161.04;94585.23;96420.63;94369.28
8/8/2018;96973.85;96327.25;97260.43;95969.57
8/9/2018;97185.13;95661.64;98743.89;95408.69
8/10/2018;94939.63;95603.35;97810.06;88598.12
8/13/2018;92684.55;93869.51;93869.51;88432.64
8/14/2018;93418.65;94689.43;95299.14;92810.00
8/15/2018;90262.95;95040.93;95245.00;90131.54
8/16/2018;87143.21;91492.77;91568.57;87143.21
8/17/2018;88734.76;86602.24;88764.19;84654.50
8/20/2018;90185.99;88984.52;90476.48;88938.61
8/27/2018;91284.04;90921.33;91284.04;89999.20
8/28/2018;93866.94;91274.50;93974.61;90991.60
8/29/2018;93280.71;93316.96;94279.73;92760.43
8/31/2018;92723.40;93450.11;93658.24;92132.88
9/3/2018;93915.55;92291.29;94656.05;92205.55
9/4/2018;93189.27;94254.45;94589.11;92915.43
9/5/2018;92790.99;93100.27;93719.45;92370.79
9/6/2018;92763.31;93121.74;94166.24;92763.31
9/7/2018;93274.15;93170.94;93675.91;92538.54
9/10/2018;91698.34;93532.90;93662.58;91698.34
9/11/2018;92389.11;91874.43;92748.37;91450.29
9/12/2018;92227.37;92836.31;93552.53;91923.82
9/13/2018;94419.15;92257.88;94610.38;91206.17
9/14/2018;94759.64;95319.78;96298.90;94377.04
9/17/2018;94347.66;94477.37;95105.03;93790.14
9/18/2018;94886.87;94735.52;95374.88;94538.06
9/19/2018;96603.75;95480.32;96722.73;95272.19
9/20/2018;96121.10;97013.71;97387.93;95522.86
9/21/2018;97988.16;96598.78;97988.16;96598.78
9/24/2018;99547.44;98284.19;99561.95;97781.97
9/25/2018;99292.47;100096.80;100180.97;98636.32
9/26/2018;99148.85;99708.98;99895.26;98147.61
9/27/2018;100298.73;99083.90;100637.69;98934.15
9/28/2018;99956.90;100427.37;100473.01;99173.71
10/1/2018;98537.15;100075.20;100646.97;98537.15
10/2/2018;98160.73;98427.55;98713.72;97373.76
10/3/2018;97187.87;98204.51;98698.57;96944.51
10/4/2018;94496.80;97043.02;97071.76;94496.80
10/5/2018;94883.47;94354.64;95025.95;93169.15
10/8/2018;96087.27;94132.17;96231.73;93816.94
10/9/2018;96731.76;96451.28;97100.26;95536.85
10/10/2018;94440.69;97070.15;97168.89;94440.69
10/11/2018;94747.53;93924.67;95117.23;93480.39
10/12/2018;96657.42;95695.39;97168.78;93389.22
10/15/2018;98631.27;97346.96;99037.88;97346.96
10/16/2018;98466.42;98573.87;99224.28;97906.63
10/17/2018;98991.01;99223.27;99553.94;98069.70
10/18/2018;97453.96;98987.52;99173.03;97191.47
10/19/2018;96454.57;97819.88;97933.48;96335.38
10/22/2018;94681.70;97215.75;97406.25;94681.70
10/23/2018;93468.99;94080.42;94442.93;92344.89
10/24/2018;92692.17;93887.71;94158.57;92692.17
10/25/2018;93747.65;92272.08;93765.56;91958.23
10/26/2018;90541.53;93973.23;94036.49;90541.53
10/30/2018;89999.90;90883.69;91387.01;88564.44
10/31/2018;90200.71;90444.83;91926.87;89277.99
11/1/2018;92387.41;90253.58;92440.92;89950.14
11/2/2018;94123.02;92478.02;94570.59;92478.02
11/5/2018;95947.73;94523.72;95947.73;93812.96
11/6/2018;94727.67;96146.78;96282.05;94163.78
11/7/2018;95493.30;94648.02;96046.74;94262.05
11/8/2018;93506.22;95521.71;95641.80;93258.07
11/9/2018;92839.21;93297.72;93697.88;92127.06
11/12/2018;91445.28;93005.79;93695.34;91445.28
11/13/2018;92708.56;91532.34;93094.93;91297.67
11/14/2018;93287.16;92530.56;93691.34;91945.76
11/15/2018;93296.84;93523.34;94002.47;92695.30
11/16/2018;93616.45;93785.90;94308.29;92743.88
11/19/2018;94570.90;93568.15;94602.73;93568.15
11/20/2018;91686.35;94279.75;94391.73;91545.81
11/21/2018;92707.95;92021.50;92707.95;91559.38
11/22/2018;92628.80;92743.34;92940.04;91883.27
11/23/2018;93003.27;92581.57;93003.27;92028.74
11/26/2018;93962.35;93521.69;94435.84;93455.30
11/27/2018;93516.96;93904.85;94104.46;93043.02
11/28/2018;94070.97;93756.33;94673.35;93756.33
11/29/2018;95125.57;94963.22;95544.59;94827.33
11/30/2018;95416.03;95164.50;95416.03;94527.68
12/3/2018;94974.45;96366.96;96829.78;94974.45
12/4/2018;93880.49;94649.89;95550.47;93530.35
12/5/2018;93970.16;93047.56;94197.86;92847.71
12/6/2018;92827.29;93506.84;93866.56;92375.25
12/7/2018;93699.49;93521.18;93807.04;93149.26
12/10/2018;92227.32;93245.87;93453.70;92217.54
12/11/2018;91800.86;92449.60;92704.03;91609.96
12/12/2018;90051.10;92136.13;92326.51;89956.78
12/13/2018;91386.52;90518.87;91443.11;90432.32
12/14/2018;90528.64;91072.14;91201.04;89337.50
12/17/2018;89961.91;90595.64;90995.42;89933.04
12/18/2018;91074.11;89695.14;91074.11;89567.01
